date,symb,clos,stge,wrsi,ws30,volu,DlPer,rvol,vspk,ascr,arnk,chan,g200,zone,rsi,delt,bbup,vtrd,bbbw,bbsq,g050,g020,adx,open,bbdn,shgh,slw,high,low,eqb,s020,s050,s100,s200,h52h,l52l,vrnk,rrnk,tren,tstr,vola,mpat,pcon,psta,pend,ppnt,xpat,patt,obv,sect
2025-08-26,SHRADHA,59.95,Stage 4 (Downtrend),45.16,64.34,25942,43.23,0.37,False,0.16,663.0,-4.67,False,Near Discount,40.12,41.91,False,Decreasing,0.1195,True,False,False,17.63,62.89,False,103.21,32.39,63.29,59.11,67.8,62.35,67.92,65.23,70.59,103.21,51.29,570.0,676.0,Sideways,Moderate,61.82,Triple Bottom,90,09-05-2025,08-08-2025,P1:09-05-2025@58.08 ; P2:30-05-2025@58.68 ; P3:08-08-2025@58.8,Symmetrical Triangle(74) | Rounding Top(59),Triple Bottom(90) | Symmetrical Triangle(74) | Rounding Top(59),5558407,Construction & Engineering
2025-08-26,KOKUYOCMLN,113.86,Stage 1/3 (Neutral),46.48,111.9,13889,60.87,0.26,False,0.16,663.0,-1.67,False,Near Discount,47.01,50.69,False,Decreasing,0.0619,False,False,True,18.45,115.79,False,220.95,97.72,115.79,113.51,159.33,113.34,120.07,115.33,119.52,230.89,95.63,650.0,757.0,Sideways,Moderate,27.52,Broadening Formation,68,14-03-2025,15-08-2025,H1:21-03-2025@108.49 ; H2:27-06-2025@131.44 ; L1:14-03-2025@102.92 ; L2:15-08-2025@109.48,Rounding Top(59),Broadening Formation(68) | Rounding Top(59),16759584,Professional & Commercial Services
2025-08-26,SANDESH,1212.3,Stage 1/3 (Neutral),48.24,1171.74,1334,78.71,0.14,False,0.16,663.0,-2.04,False,Near Discount,44.92,41.1,False,Decreasing,0.2388,False,True,False,22.15,1237.6,False,1969.2,1016.55,1237.6,1201.0,1492.88,1254.76,1199.42,1176.19,1311.69,2058.3,1005.0,838.0,832.0,Sideways,Moderate,74.59,Broadening Formation,68,28-03-2025,08-08-2025,H1:25-04-2025@1137.6 ; H2:08-08-2025@1368.0 ; L1:28-03-2025@1084.65 ; L2:01-08-2025@1151.8,,Broadening Formation(68),670129,Media & Publishing
2025-08-26,RAMANEWS,32.34,Stage 1/3 (Neutral),50.4,33.13,47021,,2.07,True,0.15,668.0,0.0,True,Near Premium,46.84,27.78,False,Increasing,0.1374,False,False,False,14.27,32.34,False,43.91,14.54,32.34,32.34,29.22,32.73,33.0,35.38,28.25,44.78,14.5,466.0,71.0,Sideways,Weak,28.02,Double Bottom,86,11-07-2025,15-08-2025,P1:11-07-2025@31.75 ; P2:15-08-2025@31.06,Ascending Channel(77),Double Bottom(86) | Ascending Channel(77),16704348,Beverages
2025-08-26,NAHARCAP,296.9,Stage 2 (Uptrend),50.85,277.68,5211,,1.29,False,0.15,668.0,2.01,True,Equilibrium,43.17,22.58,False,Increasing,0.0585,True,False,False,29.56,291.05,False,370.7,218.74,298.75,291.05,294.72,299.59,312.59,293.01,291.53,383.5,215.0,761.0,157.0,Downtrend,Strong,21.3,No Clear Pattern,0,,,,,No Clear Pattern,2113436,Banking Services
2025-08-26,AKSHOPTFBR,7.45,Stage 4 (Downtrend),38.71,8.99,199888,67.49,1.23,False,0.15,668.0,-2.99,False,Discount,26.57,50.33,False,Increasing,0.0932,False,False,False,22.25,7.68,False,14.66,7.45,7.68,7.36,11.06,7.98,8.48,9.18,9.61,15.0,7.28,231.0,169.0,Sideways,Moderate,23.63,No Clear Pattern,0,,,,,No Clear Pattern,35545405,Communications & Networking
2025-08-26,GODHA,0.58,Stage 4 (Downtrend),40.09,0.68,2541890,,0.97,False,0.15,668.0,-1.69,False,Near Discount,42.71,58.87,False,Decreasing,0.0752,True,False,False,33.75,0.59,False,1.35,0.46,0.6,0.58,0.9,0.6,0.6,0.62,0.8,1.41,0.45,33.0,243.0,Uptrend,Strong,25.41,Flag Pattern (Bear Flag),64,17-12-2024,28-01-2025,PoleS:17-12-2024@1.29 ; PoleE:08-01-2025@1.14 ; Consol:28-01-2025@1.03,,Flag Pattern (Bear Flag)(64),-42953165,NO DATA
2025-08-26,VINYLINDIA,271.4,Stage 4 (Downtrend),39.21,284.02,5473,,0.93,False,0.15,668.0,-1.2,False,Near Discount,31.73,38.9,False,Decreasing,0.1155,False,False,False,40.95,274.7,False,430.75,220.36,275.0,268.2,325.56,280.2,299.9,299.3,303.39,444.2,215.1,754.0,263.0,Downtrend,Strong,20.94,Double Top,66,06-06-2025,11-07-2025,P1:06-06-2025@326.4 ; P2:11-07-2025@320.75,,Double Top(66),1710044,Chemicals
2025-08-26,ORIENTALTL,9.45,Stage 4 (Downtrend),41.12,11.09,161659,,0.83,False,0.15,668.0,-2.68,False,Near Discount,33.25,50.37,False,Increasing,0.1258,False,False,False,41.62,9.71,False,19.04,8.78,9.78,9.4,13.91,9.87,11.93,11.82,10.89,19.04,8.32,260.0,305.0,Downtrend,Strong,37.04,Broadening Formation,68,10-01-2025,27-06-2025,H1:10-01-2025@10.2 ; H2:13-06-2025@16.71 ; L1:31-01-2025@9.53 ; L2:27-06-2025@13.26,,Broadening Formation(68),67134441,Construction Materials
2025-08-26,MINDTECK,196.68,Stage 4 (Downtrend),42.55,207.0,7554,,0.76,False,0.15,668.0,-1.76,False,Near Discount,43.24,54.26,False,Decreasing,0.1788,False,False,False,26.75,200.2,False,446.45,158.88,201.0,192.12,302.66,199.02,214.69,215.35,229.96,430.0,145.0,725.0,355.0,Downtrend,Strong,42.05,No Clear Pattern,0,,,,,No Clear Pattern,10338654,Software & IT Services
2025-08-26,MAANALU,103.18,Stage 4 (Downtrend),42.51,104.3,14461,,0.73,False,0.15,668.0,0.31,False,Near Discount,24.87,59.42,False,Decreasing,0.2109,False,False,False,22.76,102.86,False,250.67,76.25,104.82,101.0,163.46,112.96,118.75,109.12,114.0,254.27,75.51,645.0,374.0,Sideways,Moderate,24.56,Rounding Top,59,13-05-2025,26-08-2025,Start:13-05-2025@90.62 ; Q1:06-06-2025@124.67 ; Mid:03-07-2025@122.89 ; Q3:30-07-2025@120.77 ; End:26-08-2025@103.18,,Rounding Top(59),14146618,Metals & Mining
2025-08-26,MUKTAARTS,70.28,Stage 4 (Downtrend),40.82,76.26,20428,56.51,1.6,False,0.14,676.0,-3.73,False,Near Discount,30.75,39.82,False,Increasing,0.1809,False,False,False,31.17,73.0,True,111.12,60.9,74.89,69.5,86.01,77.28,81.8,78.54,80.01,116.79,59.26,606.0,106.0,Downtrend,Strong,39.27,Rounding Top,66,13-05-2025,26-08-2025,Start:13-05-2025@74.73 ; Q1:06-06-2025@76.08 ; Mid:03-07-2025@86.12 ; Q3:30-07-2025@83.67 ; End:26-08-2025@70.28,,Rounding Top(66),9231101,Media & Publishing
2025-08-25,FCONSUMER,0.45,Stage 4 (Downtrend),37.39,0.49,3017872,,1.11,False,0.14,676.0,2.27,False,Discount,37.39,64.0,False,Increasing,0.213,False,False,False,39.58,0.44,False,1.25,0.44,0.46,0.42,0.84,0.48,0.52,,,1.25,0.42,29.0,192.0,Downtrend,Strong,55.64,Insufficient Data,0,,,,,Insufficient Data,-101552489,Food & Drug Retailing
2025-08-26,PTL,39.92,Stage 4 (Downtrend),47.09,40.23,33859,66.18,0.83,False,0.14,676.0,0.13,False,Equilibrium,44.6,18.03,False,Decreasing,0.0398,True,False,True,22.39,39.87,False,48.12,35.85,40.09,39.55,41.98,39.61,41.53,41.0,40.64,48.7,34.72,519.0,305.0,Sideways,Moderate,10.71,Broadening Formation,68,07-02-2025,01-08-2025,H1:07-02-2025@39.96 ; H2:04-07-2025@45.46 ; L1:28-03-2025@37.68 ; L2:01-08-2025@39.3,Rounding Top(59),Broadening Formation(68) | Rounding Top(59),2673900,Real Estate Operations
2025-08-26,HINDCOMPOS,460.6,Stage 1/3 (Neutral),46.71,460.32,3133,48.55,0.8,False,0.14,676.0,-2.74,False,Near Discount,39.21,28.91,False,Increasing,0.0857,False,False,False,9.87,473.6,False,631.55,394.5,473.6,457.0,513.02,475.1,481.86,468.24,473.03,647.95,401.75,803.0,328.0,Sideways,Weak,23.57,Rounding Top,59,13-05-2025,26-08-2025,Start:13-05-2025@440.35 ; Q1:06-06-2025@498.95 ; Mid:03-07-2025@481.1 ; Q3:30-07-2025@498.2 ; End:26-08-2025@460.6,,Rounding Top(59),1656336,Automobiles & Auto Parts
2025-08-26,RANASUG,14.2,Stage 4 (Downtrend),42.47,14.71,98237,57.16,0.79,False,0.14,676.0,-1.93,False,Near Discount,40.18,42.16,False,Decreasing,0.0507,True,False,False,31.03,14.48,False,26.61,12.18,14.64,14.18,19.4,14.26,15.16,14.91,16.1,24.55,12.02,342.0,336.0,Downtrend,Strong,18.62,Symmetrical Triangle,74,25-04-2025,08-08-2025,H1:25-04-2025@13.91 ; H2:13-06-2025@16.62 ; L1:20-06-2025@15.49 ; L2:08-08-2025@14.09,Pennant Pattern(73) | Rounding Top(59),Symmetrical Triangle(74) | Pennant Pattern(73) | Rounding Top(59),39124391,Food & Tobacco
2025-08-26,GLOBAL,64.97,Stage 1/3 (Neutral),52.91,58.28,20808,,0.67,False,0.14,676.0,2.15,True,Equilibrium,50.61,30.25,False,Decreasing,0.0927,True,True,False,13.69,63.6,False,89.68,41.76,66.2,63.6,65.72,65.0,64.66,61.0,62.94,93.15,41.0,604.0,410.0,Sideways,Weak,31.96,Symmetrical Triangle,74,09-05-2025,15-08-2025,H1:25-07-2025@66.48 ; H2:15-08-2025@65.38 ; L1:09-05-2025@53.71 ; L2:18-07-2025@63.51,,Symmetrical Triangle(74),-172867,Professional & Business Education
2025-08-26,VARDHACRLC,45.14,Stage 1/3 (Neutral),46.61,44.69,30595,58.62,0.67,False,0.14,676.0,0.11,False,Near Discount,44.8,30.66,False,Decreasing,0.1397,False,False,False,19.45,45.09,False,66.83,39.29,45.89,44.13,53.06,45.82,47.18,45.17,47.35,65.1,38.8,536.0,410.0,Sideways,Moderate,33.56,Broadening Formation,68,28-03-2025,08-08-2025,H1:18-04-2025@43.59 ; H2:18-07-2025@52.12 ; L1:28-03-2025@40.26 ; L2:08-08-2025@44.81,Rounding Top(59),Broadening Formation(68) | Rounding Top(59),3297147,Textiles & Apparel
2025-08-26,MANGALAM,78.57,Stage 4 (Downtrend),41.69,84.2,18415,62.17,0.53,False,0.14,676.0,-0.83,False,Near Discount,41.97,45.81,False,Decreasing,0.2407,False,False,False,22.28,79.23,False,139.85,71.81,80.06,78.2,105.83,82.62,84.02,81.7,92.9,144.99,70.1,617.0,532.0,Sideways,Moderate,56.9,Triple Bottom,90,30-05-2025,08-08-2025,P1:30-05-2025@79.49 ; P2:20-06-2025@79.82 ; P3:08-08-2025@77.53,Ascending Channel(77) | Broadening Formation(68) | Rounding Top(59),Triple Bottom(90) | Ascending Channel(77) | Broadening Formation(68) | Rounding Top(59),3835547,Pharmaceuticals
2025-08-26,ALANKIT,14.24,Stage 4 (Downtrend),40.55,15.3,97164,67.93,0.45,False,0.14,676.0,-1.04,False,Near Discount,34.46,51.91,False,Decreasing,0.0934,True,False,False,20.72,14.39,False,28.78,13.62,14.39,14.16,21.2,14.83,15.23,14.99,17.24,29.61,13.0,348.0,614.0,Sideways,Moderate,21.17,Broadening Formation,68,28-03-2025,11-07-2025,H1:11-04-2025@15.13 ; H2:11-07-2025@17.02 ; L1:28-03-2025@13.82 ; L2:20-06-2025@14.34,Rounding Top(59),Broadening Formation(68) | Rounding Top(59),50513890,Software & IT Services
2025-08-26,SURANAT&P,18.55,Stage 4 (Downtrend),44.94,19.11,76815,68.82,0.43,False,0.14,676.0,-3.89,False,Near Discount,46.48,29.81,False,Increasing,0.0744,False,False,False,21.09,19.3,False,29.55,16.95,19.3,18.4,23.25,18.56,18.87,19.03,20.16,26.43,16.3,378.0,633.0,Sideways,Moderate,22.98,Symmetrical Triangle,74,30-05-2025,08-08-2025,H1:30-05-2025@20.16 ; H2:25-07-2025@19.04 ; L1:11-07-2025@18.77 ; L2:08-08-2025@18.02,,Symmetrical Triangle(74),5158937,Electrical Utilities & IPPs
2025-08-26,GFLLIMITED,60.48,Stage 1/3 (Neutral),44.7,60.04,21840,83.7,0.64,False,0.13,686.0,-1.87,False,Near Discount,39.06,51.88,False,Decreasing,0.0399,True,False,False,10.17,61.63,True,119.34,51.1,62.04,60.1,85.22,61.72,63.17,60.46,69.35,125.69,48.7,596.0,431.0,Sideways,Weak,16.93,Symmetrical Triangle,77,30-05-2025,15-08-2025,H1:30-05-2025@65.66 ; H2:27-06-2025@65.95 ; L1:20-06-2025@61.29 ; L2:15-08-2025@60.46,Double Top(69),Symmetrical Triangle(77) | Double Top(69),8856824,Hotels & Entertainment Services
2025-08-26,RSSOFTWARE,73.14,Stage 1/3 (Neutral),42.13,73.0,17680,,0.64,False,0.13,686.0,4.03,False,Near Discount,45.64,80.08,False,Increasing,0.2654,False,False,False,23.18,70.31,False,349.7,48.7,73.14,70.31,199.2,74.03,77.19,69.16,113.87,367.15,46.3,619.0,431.0,Sideways,Moderate,55.85,Symmetrical Triangle,74,30-05-2025,15-08-2025,H1:18-07-2025@89.86 ; H2:15-08-2025@80.98 ; L1:30-05-2025@55.79 ; L2:08-08-2025@66.64,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),-1698042,Software & IT Services
2025-08-26,RKEC,62.63,Stage 4 (Downtrend),37.94,72.87,20257,60.58,0.5,False,0.13,686.0,-1.86,False,Discount,36.97,57.82,False,Decreasing,0.133,False,False,False,26.95,63.82,False,143.71,61.84,63.98,62.01,102.78,65.92,72.01,73.77,80.92,148.5,60.61,607.0,564.0,Downtrend,Strong,43.1,Symmetrical Triangle,74,09-05-2025,08-08-2025,H1:06-06-2025@84.0 ; H2:08-08-2025@71.08 ; L1:09-05-2025@64.08 ; L2:30-05-2025@75.99,Rounding Top(59),Symmetrical Triangle(74) | Rounding Top(59),4169932,Construction & Engineering
2025-08-26,SALSTEEL,17.23,Stage 4 (Downtrend),45.91,18.12,72991,47.18,0.35,False,0.13,686.0,-1.54,False,Near Discount,56.64,44.74,False,Decreasing,0.182,False,True,True,19.49,17.5,False,29.57,15.14,17.89,17.15,22.36,16.27,16.68,17.59,19.75,31.18,14.37,386.0,694.0,Sideways,Moderate,57.4,No Clear Pattern,0,,,,,No Clear Pattern,6910693,Metals & Mining
2025-08-26,SMSLIFE,1096.4,Stage 4 (Downtrend),44.58,1206.47,1196,68.39,0.33,False,0.13,686.0,-1.23,False,Near Discount,43.02,37.34,False,Decreasing,0.1124,False,False,False,15.21,1110.0,False,1749.65,696.3,1110.0,1094.9,1222.97,1121.68,1162.91,1235.55,1209.54,1749.65,959.8,841.0,705.0,Sideways,Moderate,50.21,Flag Pattern (Bull Flag),84,17-12-2024,28-01-2025,PoleS:17-12-2024@1198.0 ; PoleE:08-01-2025@1278.55 ; Consol:28-01-2025@1260.2,Broadening Formation(68),Flag Pattern (Bull Flag)(84) | Broadening Formation(68),305155,NO DATA
2025-08-26,ASAHISONG,299.25,Stage 4 (Downtrend),36.66,364.88,4235,58.77,0.22,False,0.13,686.0,-1.64,False,Near Discount,29.98,49.19,False,Decreasing,0.3936,False,False,False,43.46,304.25,False,572.5,267.45,304.85,297.0,419.98,323.41,389.63,393.64,368.86,588.95,258.0,779.0,784.0,Downtrend,Strong,56.33,Broadening Formation,68,14-02-2025,08-08-2025,H1:21-03-2025@361.6 ; H2:11-07-2025@442.4 ; L1:14-02-2025@268.8 ; L2:08-08-2025@301.05,Double Top(66) | Rounding Top(59),Broadening Formation(68) | Double Top(66) | Rounding Top(59),2928719,Chemicals
2025-08-26,SRPL,0.6,Stage 4 (Downtrend),35.79,0.85,2061721,,4.3,True,0.12,692.0,0.0,False,Near Discount,52.68,69.23,False,Increasing,0.2433,False,False,True,30.46,0.6,False,1.86,0.48,0.6,0.57,1.17,0.58,0.61,0.83,1.07,1.95,0.46,42.0,23.0,Downtrend,Strong,52.94,Flag Pattern (Bear Flag),68,17-12-2024,28-01-2025,PoleS:17-12-2024@1.45 ; PoleE:08-01-2025@1.18 ; Consol:28-01-2025@1.14,,Flag Pattern (Bear Flag)(68),44748379,Food & Tobacco
2025-08-26,DPSCLTD,12.26,Stage 4 (Downtrend),42.7,12.84,101421,62.79,1.03,False,0.12,692.0,1.32,False,Near Discount,41.28,43.61,False,Increasing,0.0944,True,False,False,26.03,12.1,False,22.56,10.96,12.42,12.1,16.76,12.34,13.01,12.99,14.18,21.74,10.52,336.0,222.0,Downtrend,Strong,20.82,Ascending Channel,77,28-03-2025,08-08-2025,UL1:18-04-2025@13.04 ; UL2:16-05-2025@13.4 ; UL3:13-06-2025@13.61 ; UL4:11-07-2025@13.93 ; LL1:28-03-2025@11.32 ; LL2:09-05-2025@11.3 ; LL3:20-06-2025@12.99 ; LL4:08-08-2025@11.73,Broadening Formation(68),Ascending Channel(77) | Broadening Formation(68),23574324,Electrical Utilities & IPPs
2025-08-26,AKSHARCHEM,275.75,Stage 1/3 (Neutral),52.61,250.37,4233,54.05,0.89,False,0.12,692.0,-1.18,True,Equilibrium,46.66,25.09,False,Decreasing,0.1291,False,False,False,21.04,279.05,False,366.05,202.25,279.05,273.1,284.15,276.48,281.47,259.5,265.36,368.1,195.0,780.0,284.0,Sideways,Moderate,37.62,Broadening Formation,68,21-03-2025,08-08-2025,H1:21-03-2025@221.52 ; H2:25-07-2025@311.4 ; L1:11-04-2025@209.57 ; L2:08-08-2025@261.7,,Broadening Formation(68),961209,Chemicals
2025-08-26,ORBTEXP,191.25,Stage 1/3 (Neutral),49.78,180.74,6450,,0.82,False,0.12,692.0,-1.4,True,Near Discount,40.59,37.56,False,Increasing,0.2748,False,False,False,23.28,193.97,False,278.45,141.33,193.97,184.01,209.89,201.85,205.83,188.28,189.93,306.29,138.7,742.0,312.0,Sideways,Moderate,38.31,Rounding Top,79,17-06-2025,26-08-2025,Start:17-06-2025@177.84 ; Q1:03-07-2025@207.22 ; Mid:22-07-2025@215.72 ; Q3:07-08-2025@197.68 ; End:26-08-2025@191.25,Broadening Formation(68),Rounding Top(79) | Broadening Formation(68),7519412,Textiles & Apparel
2025-08-26,CAPTRUST,46.59,Stage 4 (Downtrend),29.49,82.66,22959,,1.07,False,0.11,696.0,-2.12,False,Discount,25.86,74.82,False,Decreasing,0.3748,False,False,False,57.02,47.6,False,174.49,46.59,48.37,46.0,110.54,54.94,65.82,78.88,90.11,185.0,44.53,587.0,210.0,Downtrend,Strong,51.97,Inverse Head and Shoulders,92,17-01-2025,11-04-2025,LS:17-01-2025@88.28 ; H:28-02-2025@77.99 ; RS:11-04-2025@86.79,Pennant Pattern(73) | Broadening Formation(68),Inverse Head and Shoulders(92) | Pennant Pattern(73) | Broadening Formation(68),6364381,Banking Services
2025-08-26,JHS,10.34,Stage 4 (Downtrend),29.74,13.31,105948,60.25,0.6,False,0.11,696.0,-5.91,False,Discount,29.73,68.37,False,Decreasing,0.2313,False,False,False,21.04,10.99,False,31.92,10.34,10.99,10.18,21.13,11.59,12.46,13.19,16.03,32.69,10.18,325.0,467.0,Sideways,Moderate,52.07,Flag Pattern (Bear Flag),64,17-12-2024,28-01-2025,PoleS:17-12-2024@23.11 ; PoleE:08-01-2025@21.01 ; Consol:28-01-2025@18.4,,Flag Pattern (Bear Flag)(64),17739,Personal & Household Products & Services
2025-08-26,WORTH,151.11,Stage 1/3 (Neutral),51.36,150.92,7057,79.75,0.24,False,0.11,696.0,-1.5,True,Near Premium,48.32,20.66,False,Decreasing,0.0719,True,True,False,19.83,153.41,False,179.36,101.7,153.41,151.1,140.53,153.09,149.89,149.8,149.01,190.47,114.99,730.0,772.0,Sideways,Moderate,28.48,Inverse Head and Shoulders,88,28-02-2025,18-07-2025,LS:28-02-2025@142.81 ; H:09-05-2025@135.42 ; RS:18-07-2025@144.93,Rising Wedge(85),Inverse Head and Shoulders(88) | Rising Wedge(85),5994910,Containers & Packaging
2025-08-26,MANAKSIA,69.39,Stage 4 (Downtrend),44.44,69.57,15235,62.17,0.2,False,0.11,696.0,-0.52,False,Near Discount,41.0,39.02,False,Decreasing,0.1644,False,False,False,17.78,69.75,False,108.56,56.77,70.7,69.0,82.66,72.52,73.86,71.2,75.58,113.8,54.52,638.0,797.0,Sideways,Moderate,34.33,Ascending Channel,77,25-04-2025,15-08-2025,UL1:25-04-2025@70.47 ; UL2:23-05-2025@73.76 ; UL3:27-06-2025@76.23 ; UL4:25-07-2025@76.08 ; LL1:09-05-2025@63.96 ; LL2:30-05-2025@69.27 ; LL3:11-07-2025@73.07 ; LL4:15-08-2025@69.02,Triple Top(70) | Double Top(66) | Rounding Top(59),Ascending Channel(77) | Triple Top(70) | Double Top(66) | Rounding Top(59),4285710,Metals & Mining
2024-12-02,NTL,5.22,Unknown,76.7,,182268,,2.69,True,0.1,700.0,0.0,False,Premium,82.97,0.0,False,Increasing,0.8095,False,True,True,29.47,5.22,False,5.22,2.25,5.22,5.22,3.74,3.67,3.16,,,5.22,2.13,244.0,50.0,Uptrend,Strong,63.33,Insufficient Data,0,,,,,Insufficient Data,1008046,Real Estate Operations
2025-08-26,KOTHARIPRO,76.37,Stage 4 (Downtrend),45.87,77.93,13027,80.47,1.34,False,0.1,700.0,-4.29,False,Near Discount,38.75,31.2,False,Increasing,0.0876,False,False,False,17.37,79.79,False,107.89,59.72,80.73,75.79,83.81,79.12,82.62,79.85,80.76,111.0,60.91,662.0,146.0,Sideways,Moderate,31.69,Double Top,78,06-06-2025,04-07-2025,P1:06-06-2025@87.75 ; P2:04-07-2025@85.94,Rounding Top(71) | Ascending Channel(69) | Broadening Formation(68),Double Top(78) | Rounding Top(71) | Ascending Channel(69) | Broadening Formation(68),5839922,Diversified Industrial Goods Wholesale
2025-08-26,BIRLACABLE,159.19,Stage 4 (Downtrend),42.97,162.4,6030,,0.69,False,0.1,700.0,-1.11,False,Near Discount,39.72,45.08,False,Decreasing,0.141,False,False,False,28.11,160.98,False,301.65,126.75,162.8,157.56,214.2,163.4,173.41,168.76,178.25,289.85,125.35,747.0,401.0,Downtrend,Strong,30.62,Symmetrical Triangle,74,23-05-2025,15-08-2025,H1:23-05-2025@191.56 ; H2:20-06-2025@183.35 ; L1:13-06-2025@179.64 ; L2:15-08-2025@152.77,,Symmetrical Triangle(74),17898184,"Machinery, Equipment & Components"
2025-08-26,VISHWARAJ,8.79,Stage 4 (Downtrend),36.67,9.6,115777,71.7,0.64,False,0.1,700.0,0.23,False,Near Discount,33.0,60.03,False,Decreasing,0.073,False,False,False,10.01,8.77,False,20.63,7.88,8.85,8.69,14.26,8.99,9.43,9.46,11.42,21.99,7.82,310.0,431.0,Sideways,Weak,15.09,Symmetrical Triangle,74,25-04-2025,20-06-2025,H1:25-04-2025@9.26 ; H2:13-06-2025@10.16 ; L1:30-05-2025@9.75 ; L2:20-06-2025@9.37,,Symmetrical Triangle(74),42422927,Food & Tobacco
2025-08-26,NBIFIN,2462.4,Stage 4 (Downtrend),45.0,2549.3,403,59.55,0.62,False,0.1,700.0,-0.94,False,Near Discount,38.68,39.94,False,Decreasing,0.2317,False,False,False,32.46,2485.7,False,3996.15,1709.2,2488.1,2430.0,2852.68,2571.48,2785.72,2645.42,2690.4,4100.0,2050.0,857.0,453.0,Downtrend,Strong,51.12,Double Top,78,27-06-2025,18-07-2025,P1:27-06-2025@3028.2 ; P2:18-07-2025@2974.6,Rounding Top(71) | Broadening Formation(68),Double Top(78) | Rounding Top(71) | Broadening Formation(68),62833,Investment Banking & Investment Services
2025-08-26,HCL-INSYS,15.06,Stage 2 (Uptrend),47.42,15.0,65462,,0.54,False,0.1,700.0,-2.71,False,Near Discount,47.5,38.53,False,Decreasing,0.1171,False,False,True,44.43,15.48,False,22.66,11.99,15.58,15.0,17.32,14.88,15.88,15.77,15.44,24.5,11.8,402.0,522.0,Downtrend,Strong,36.17,Broadening Formation,68,07-03-2025,15-08-2025,H1:07-03-2025@13.84 ; H2:13-06-2025@17.66 ; L1:28-03-2025@11.99 ; L2:15-08-2025@14.26,Rounding Top(59),Broadening Formation(68) | Rounding Top(59),26520146,Communications & Networking
2025-08-26,ISFT,100.67,Stage 4 (Downtrend),42.71,105.91,10421,63.08,0.49,False,0.1,700.0,-1.9,False,Near Discount,46.89,47.49,False,Decreasing,0.1024,False,False,True,22.63,102.62,False,181.39,92.1,102.99,99.99,136.74,99.84,105.78,105.42,117.97,191.71,90.05,689.0,575.0,Sideways,Moderate,38.6,Symmetrical Triangle,74,13-06-2025,15-08-2025,H1:04-07-2025@112.59 ; H2:15-08-2025@100.93 ; L1:13-06-2025@108.85 ; L2:08-08-2025@95.0,Pennant Pattern(73) | Rounding Top(59),Symmetrical Triangle(74) | Pennant Pattern(73) | Rounding Top(59),12180889,Software & IT Services
2025-08-26,CINELINE,90.07,Stage 4 (Downtrend),44.41,91.02,10938,62.18,0.48,False,0.1,700.0,-0.03,False,Near Discount,47.21,39.43,False,Decreasing,0.0805,False,False,False,12.81,90.1,False,144.9,77.36,92.19,89.56,111.13,91.46,90.99,91.63,97.88,148.7,73.64,682.0,590.0,Sideways,Weak,36.78,Symmetrical Triangle,74,27-06-2025,01-08-2025,H1:11-07-2025@93.34 ; H2:01-08-2025@91.96 ; L1:27-06-2025@86.27 ; L2:18-07-2025@89.69,Triple Top(70),Symmetrical Triangle(74) | Triple Top(70),3509802,Hotels & Entertainment Services
2025-08-26,MBLINFRA,41.62,Stage 4 (Downtrend),44.65,43.01,22985,72.75,0.22,False,0.1,700.0,-2.76,False,Near Discount,50.31,44.44,False,Decreasing,0.0929,True,False,True,20.6,42.8,False,79.88,33.59,42.8,41.3,56.74,40.94,42.45,43.51,47.9,74.91,32.51,586.0,784.0,Sideways,Moderate,28.98,Symmetrical Triangle,74,16-05-2025,08-08-2025,H1:16-05-2025@44.65 ; H2:13-06-2025@45.22 ; L1:04-07-2025@41.81 ; L2:08-08-2025@39.58,,Symmetrical Triangle(74),7961205,Construction & Engineering
2025-08-26,KAYA,416.7,Stage 2 (Uptrend),59.01,325.68,2452,,0.21,False,0.1,700.0,-0.79,True,Near Discount,44.34,25.45,False,Decreasing,0.049,True,False,False,15.69,420.0,False,698.65,215.5,440.0,413.3,457.08,426.51,419.65,355.86,332.61,558.95,204.43,813.0,794.0,Sideways,Moderate,19.85,No Clear Pattern,0,,,,,No Clear Pattern,10367505,Personal & Household Products & Services
2025-08-26,PILITA,13.84,Stage 4 (Downtrend),44.5,14.87,61583,,0.98,False,0.09,710.0,-2.19,False,Near Discount,34.13,32.95,False,Increasing,0.0886,False,False,False,17.02,14.15,True,19.2,11.39,14.35,13.8,15.3,14.59,15.09,15.55,14.75,20.64,11.51,413.0,236.0,Sideways,Moderate,25.57,Diamond Bottom,83,03-01-2025,08-08-2025,H1:03-01-2025@14.65 ; H2:07-03-2025@13.45 ; H3:30-05-2025@18.58 ; L1:10-01-2025@13.04 ; L2:11-04-2025@13.92 ; L3:08-08-2025@14.27,Rounding Top(62),Diamond Bottom(83) | Rounding Top(62),52430768,Household Goods
2025-08-26,CONSOFINVT,183.41,Stage 4 (Downtrend),41.7,190.65,4719,49.82,0.87,False,0.09,710.0,-2.38,False,Near Discount,36.56,26.34,False,Decreasing,0.0824,False,False,False,14.02,187.88,False,243.61,160.49,187.88,180.65,202.05,190.95,198.48,194.99,197.54,249.0,160.0,770.0,292.0,Sideways,Weak,23.33,Broadening Formation,68,17-01-2025,04-07-2025,H1:24-01-2025@203.24 ; H2:04-07-2025@208.42 ; L1:17-01-2025@197.15 ; L2:20-06-2025@199.23,,Broadening Formation(68),891527,Banking Services
